subjectID,r,r2,p
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub9,0.7996397312975551,0.6394236998696261,9.5365932048016e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub10,0.8099532628802657,0.6560242880503888,5.355498261528312e-07
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub11,0.6690775234847036,0.4476647324324241,0.00018601186976216028
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
sub12,0.6534242245687644,0.426963217253291,0.0002951788289315929
