,subjectID,tractID,GM_R1,R1
429,69,ILFR,0.46089496156998877,0.44546689108610443
430,69,MLFL,0.4665025284052396,0.47359775948882116
431,69,MLFR,0.4459128067422935,0.46157518062080505
432,69,ORL,0.475791655111889,0.4715712060029088
433,69,ORR,0.46668375092753067,0.4818535103352036
434,69,SLFL,0.46376014584802205,0.48721472351457457
435,69,SLFR,0.4521106583310507,0.4686227176048978
436,69,UNCL,0.4579229941153308,0.48433720690566356
437,69,UNCR,0.42636119500462655,0.46421808593348757
438,69,VOFL,0.4825275232230235,0.47242925197933233
439,69,VOFR,0.4938970196062309,0.4740825598216378
440,69,pAFL,0.4558878909253388,0.44759013476175313
441,69,pAFR,0.4699406810877353,0.44032867760440764
442,75,AFL,0.441596049366939,0.4305388449653826
443,75,AFR,0.4415890181353298,0.43466859565682964
444,75,ATRL,0.4437835368812909,0.493398564675128
445,75,ATRR,0.43911323668491864,0.4950010968274426
446,75,CCL,0.44530875443895623,0.4079436402717154
447,75,CCR,0.4480190011162635,0.4289430695263095
448,75,CSL,0.4631131719302561,0.5382758494713713
449,75,CSR,0.4687443060610842,0.5342356303265372
450,75,FcMa,0.4463479325391871,0.4333100022320433
451,75,FcMi,0.4383854817083717,0.4028385573558038
452,75,IFOFL,0.4408648721663468,0.44983579579329364
453,75,IFOFR,0.4511066514272893,0.45887395780226437
454,75,ILFL,0.4422200849709691,0.42921883772307623
455,75,ILFR,0.44907542758252006,0.43373251545238917
456,75,MLFL,0.4335829921702187,0.43722474041753645
457,75,MLFR,0.4383570473067387,0.4385056646706724
458,75,ORL,0.4619072072771862,0.44611777410700937
459,75,ORR,0.4656870679171045,0.45054723780768224
460,75,SLFL,0.4463897682030457,0.44910053134342776
461,75,SLFR,0.4484942614539523,0.44659617913882127
462,75,UNCL,0.44701842269503644,0.46738019210553133
463,75,UNCR,0.438981996526323,0.4679550913614929
464,75,VOFL,0.4432836819874488,0.4327467960264134
465,75,VOFR,0.4572171966736429,0.4418261012696104
466,75,pAFL,0.4388154048822444,0.41176812802899965
467,75,pAFR,0.4417359612756876,0.4107370973616318
468,77,AFL,0.43303214219128355,0.4493840444387381
469,77,AFR,0.4280962692636406,0.44597728206423704
470,77,ATRL,0.4518393533694483,0.510001795199528
471,77,ATRR,0.4429113035287132,0.49321214129269514
472,77,CCL,0.45676115078507046,0.439439479410539
473,77,CCR,0.4560455961530631,0.45006847735440136
474,77,CSL,0.4696984062295462,0.5445928442597407
475,77,CSR,0.46106158667663066,0.5439078054910497
476,77,FcMa,0.4350800272047853,0.40214788072572943
477,77,FcMi,0.4444542889276916,0.42316693481669515
478,77,IFOFL,0.43717924983950396,0.46034465835484767
479,77,IFOFR,0.4437744845820021,0.45972812548193115
480,77,ILFL,0.4391872521795237,0.4467083749114861
481,77,ILFR,0.4492221522982568,0.44525300948543384
482,77,MLFL,0.437821077200158,0.449156733076206
483,77,MLFR,0.4427826840307949,0.43971392869514603
484,77,ORL,0.46105829652860764,0.44388582680109606
485,77,ORR,0.4543769184038506,0.43399254399415227
486,77,SLFL,0.44340606665519144,0.46078362093281483
487,77,SLFR,0.4289579681139469,0.45327048017551264
488,77,UNCL,0.4418644253360183,0.45706848318419346
489,77,UNCR,0.4472307561452384,0.4535119731424581
490,77,VOFL,0.4383818472368566,0.436187135126466
491,77,VOFR,0.44425389235868035,0.43921034046752255
492,77,pAFL,0.4365984804503934,0.4148517880323364
493,77,pAFR,0.4380145504538237,0.41694788789155046
494,78,AFL,0.4445942061165689,0.4395007521950153
495,78,AFR,0.4395097749485336,0.42912894272940644
496,78,ATRL,0.44002519682393915,0.5010062722083721
497,78,ATRR,0.4470126584702441,0.5041221281471215
498,78,CCL,0.4456068708855376,0.427851451498633
499,78,CCR,0.4492206691043329,0.43522266993250647
500,78,CSL,0.464838834733965,0.5384108199631944
501,78,CSR,0.4726734867892166,0.5438338432334716
502,78,FcMa,0.4478927249585436,0.43174840641478907
503,78,FcMi,0.44258523429107144,0.4159536235526654
504,78,IFOFL,0.4409100436177249,0.44235877187601785
505,78,IFOFR,0.4592774300989061,0.4639123815866023
506,78,ILFL,0.4430679624325869,0.4268976381311611
507,78,ILFR,0.4520895693884914,0.440331243145961
508,78,MLFL,0.4405072175693839,0.4399097827405604
509,78,MLFR,0.4446726518495322,0.4387217170825849
510,78,ORL,0.45261610294615856,0.4409698604117166
511,78,ORR,0.4779848597867321,0.45738560599671574
512,78,SLFL,0.4543749940544072,0.4552303268840104
513,78,SLFR,0.4511425776654386,0.4481124174225146
514,78,UNCL,0.434085028207768,0.44668190560093424
515,78,UNCR,0.4459685942150386,0.451892143620024
516,78,VOFL,0.44264212500070194,0.4337031027077929
517,78,VOFR,0.46293668710849045,0.45442727604411687
518,78,pAFL,0.44376306049118386,0.4156151442850423
519,78,pAFR,0.4401809467408758,0.4163277742970062
520,79,AFL,0.4430317534992268,0.4191907917944203
